vehicle_number,driver_number,lap_number,lap_time,lap_improvement,crossing_finish_line_in_pit,s1,s1_improvement,s2,s2_improvement,s3,s3_improvement,kph,elapsed,hour,s1_large,s2_large,s3_large,top_speed,pit_time,class,group,manufacturer,flag_at_fl,s1_seconds,s2_seconds,s3_seconds,im1a_time,im1a_elapsed,im1_time,im1_elapsed,im2a_time,im2a_elapsed,im2_time,im2_elapsed,im3a_time,im3a_elapsed,fl_time,fl_elapsed,tyre_age,elapsed_seconds,TIME_UTC_SECOND,TIME_UTC_SECONDS,TIME_UTC_STR,AIR_TEMP,TRACK_TEMP,HUMIDITY,PRESSURE,WIND_SPEED,WIND_DIRECTION,RAIN,lap_time_seconds,START_UTC_SECONDS,lap,Steering_Angle,accx_can,accy_can,ath,gear,nmot,pbrake_f,pbrake_r,speed,incident,best_lap_time,loss_per_lap
51,1,15,0 days 00:02:28.575000,0,,44.879,0,51.071,0,52.625,0,145.8,38:28.816,2025-11-11 10:43:27.191,0:44.879,0:51.071,0:52.625,,,Am,,Toyota Gazoo Racing,GF,44.879,51.071,52.625,18.540,18.540,26.339,44.879,28.933,1:13.812,22.138,1:35.950,33.107,2:09.057,19.518,2:28.575,14,2158.813,1747579308.813,,,,,,,,,,148.575,1747579160.238,15,-7.885768891502499,0.004526903851808291,-0.10357600705674802,76.84331961187885,3.2052337547780065,6272.047058823529,8.314879447221406,8.441442222875626,140.29386764705882,1,0 days 00:02:27.465000,1.11
51,1,16,0 days 00:02:29.642000,0,,44.443,0,51.676,0,53.523,0,144.8,40:58.458,2025-11-11 10:45:56.833,0:44.443,0:51.676,0:53.523,,,Am,,Toyota Gazoo Racing,FF,44.443,51.676,53.523,18.051,18.051,26.392,44.443,29.181,1:13.624,22.495,1:36.119,33.313,2:09.432,20.21,2:29.642,15,2308.455,1747579458.455,,,,,,,,,,149.642,1747579308.813,16,-8.554104699583581,0.008526174895895302,-0.11488221296847116,76.56785246876859,3.1888756692444975,6372.877976190476,7.90318262938727,8.015569601427721,141.79904761904763,1,0 days 00:02:27.465000,2.177
55,1,1,0 days 00:02:35.766000,0,,47.702,0,52.095,0,55.969,0,139.1,2:35.766,2025-11-11 10:07:34.141,0:47.702,0:52.095,0:55.969,,,Am,,Toyota Gazoo Racing,FCY,47.702,52.095,55.969,20.653,20.653,27.049,47.702,29.675,1:17.377,22.42,1:39.797,32.966,2:12.763,23.003,2:35.766,0,5.763,1747577155.763,,,,,,,,,,155.766,1747576999.997,1,-1.8617226509305493,0.0036369155696777127,0.011825692237857467,17.38000624148888,0.5487403540626419,1691.474609929078,1.3279298116205176,1.351880674080799,27.294226950354613,0,0 days 00:02:25.882000,9.884
55,1,2,0 days 00:03:42.169000,0,,1:04.269,0,1:17.751,0,1:20.149,0,97.5,6:17.935,2025-11-11 10:11:16.310,1:04.269,1:17.751,1:20.149,,,Am,,Toyota Gazoo Racing,GF,64.269,77.751,80.149,27.499,27.499,36.77,1:04.269,42.957,1:47.226,34.794,2:22.020,55.537,3:17.557,24.612,3:42.169,1,227.932,1747577377.932,,,,,,,,,,222.16899999999998,1747577155.763,2,-7.749387638849331,0.012135004272287099,-0.07929421817146112,71.2670350327542,3.1896895471375677,6122.765291607397,5.5937880945599545,5.678452007974936,136.60453769559032,1,0 days 00:02:25.882000,76.287
55,1,3,0 days 00:02:28.495000,0,,44.098,0,51.878,0,52.519,0,145.9,8:46.430,2025-11-11 10:13:44.805,0:44.098,0:51.878,0:52.519,,,Am,,Toyota Gazoo Racing,GF,44.098,51.878,52.519,17.693,17.693,26.405,44.098,29.666,1:13.764,22.212,1:35.976,32.744,2:08.720,19.775,2:28.495,2,376.427,1747577526.427,1747577526.0,2025-05-18 14:12:06,29.68,38.9,62.21,1013.5,6.48,237.0,0.0,148.495,1747577377.9320002,3,-5.974557037626917,0.00979773043997611,-0.036588891100935696,26.686581724069285,2.2942464662552258,5080.065737051793,2.082504479394784,2.1202846904240493,95.499203187251,0,0 days 00:02:25.882000,2.613
55,1,4,0 days 00:02:26.159000,0,,43.635,0,50.453,0,52.071,0,148.3,11:12.589,2025-11-11 10:16:10.964,0:43.635,0:50.453,0:52.071,,,Am,,Toyota Gazoo Racing,GF,43.635,50.453,52.071,17.880,17.880,25.755,43.635,28.526,1:12.161,21.927,1:34.088,32.659,2:06.747,19.412,2:26.159,3,522.586,1747577672.586,,,,,,,,,,146.159,1747577526.427,4,-8.369699672911093,0.013214094558429973,-0.08758905738923581,78.58028545941124,3.2586975914362175,6281.965824665676,5.807091882247993,5.8899405292893245,142.35999999999999,1,0 days 00:02:25.882000,0.277
55,1,5,0 days 00:02:26.285000,0,,43.726,0,50.422,0,52.137,0,148.1,13:38.874,2025-11-11 10:18:37.249,0:43.726,0:50.422,0:52.137,,,Am,,Toyota Gazoo Racing,GF,43.726,50.422,52.137,17.828,17.828,25.898,43.726,28.468,1:12.194,21.954,1:34.148,32.699,2:06.847,19.438,2:26.285,4,668.871,1747577818.871,,,,,,,,,,146.285,1747577672.586,5,-7.313613039541202,0.016794144280108662,-0.0935113190461817,80.11267431331119,3.3121038333836403,6328.7224736048265,6.782364926048899,6.8758013884696645,144.32214177978884,1,0 days 00:02:25.882000,0.403
55,1,6,0 days 00:02:27.083000,0,,43.955,0,50.803,0,52.325,0,147.3,16:05.957,2025-11-11 10:21:04.332,0:43.955,0:50.803,0:52.325,,,Am,,Toyota Gazoo Racing,GF,43.955,50.803,52.325,18.110,18.110,25.845,43.955,28.704,1:12.659,22.099,1:34.758,33.075,2:07.833,19.25,2:27.083,5,815.954,1747577965.954,1747577965.0,2025-05-18 14:19:25,29.88,37.9,61.8,1013.5,1.44,231.0,0.0,147.083,1747577818.871,6,-6.293524962178518,0.016376096822995463,-0.09431285930408473,78.0147776096823,3.29409984871407,6339.1527987897125,6.68283358547655,6.780532526475038,144.11953101361573,1,0 days 00:02:25.882000,1.201
55,1,7,0 days 00:02:26.687000,0,,43.519,0,51.377,0,51.791,2,147.7,18:32.644,2025-11-11 10:23:31.019,0:43.519,0:51.377,0:51.791,,,Am,,Toyota Gazoo Racing,GF,43.519,51.377,51.791,17.669,17.669,25.85,43.519,29.392,1:12.911,21.985,1:34.896,32.552,2:07.448,19.239,2:26.687,6,962.641,1747578112.641,,,,,,,,,,146.687,1747577965.954,7,-7.4037203720372045,0.016266426642664266,-0.0925913591359136,79.9541104110411,3.311131113111311,6293.324324324324,6.869605460546055,6.975201020102011,143.38133633633635,1,0 days 00:02:25.882000,0.805
55,1,8,0 days 00:02:25.962000,0,,43.565,0,50.440,0,51.957,0,148.5,20:58.606,2025-11-11 10:25:56.981,0:43.565,0:50.440,0:51.957,,,Am,,Toyota Gazoo Racing,GF,43.565,50.44,51.957,17.684,17.684,25.881,43.565,28.515,1:12.080,21.925,1:34.005,32.588,2:06.593,19.369,2:25.962,7,1108.603,1747578258.603,,,,,,,,,,145.962,1747578112.641,8,-7.045330503335355,0.021937537901758643,-0.08529442086112796,80.32488174651304,3.2686476652516676,6363.810030395137,6.652413583990297,6.749158580958157,143.8125227963526,1,0 days 00:02:25.882000,0.08
55,1,9,0 days 00:02:26.082000,0,,43.459,2,50.742,0,51.881,0,148.3,23:24.688,2025-11-11 10:28:23.063,0:43.459,0:50.742,0:51.881,,,Am,,Toyota Gazoo Racing,GF,43.459,50.742,51.881,17.609,17.609,25.85,43.459,28.733,1:12.192,22.009,1:34.201,32.621,2:06.822,19.26,2:26.082,8,1254.685,1747578404.685,1747578404.0,2025-05-18 14:26:44,30.35,38.2,60.74,1013.4,2.16,297.0,0.0,146.082,1747578258.603,9,-6.878486782133091,0.01736250379823762,-0.09173169249468247,80.37447280461866,3.2904892130051655,6357.415781487101,7.054734123366758,7.160129140079004,144.2979210925645,1,0 days 00:02:25.882000,0.2
55,1,10,0 days 00:02:25.882000,2,,43.648,0,50.343,2,51.891,0,148.5,25:50.570,2025-11-11 10:30:48.945,0:43.648,0:50.343,0:51.891,,,Am,,Toyota Gazoo Racing,GF,43.648,50.343,51.891,17.819,17.819,25.829,43.648,28.371,1:12.019,21.972,1:33.991,32.535,2:06.526,19.356,2:25.882,9,1400.567,1747578550.567,,,,,,,,,,145.882,1747578404.685,10,-7.189658300574539,0.01758935591170245,-0.09666495312972483,79.88882673117631,3.288781372845479,6358.720121028744,7.0824417901421235,7.188527366192924,144.23574886535553,1,0 days 00:02:25.882000,0.0
55,1,11,0 days 00:02:26.462000,0,,43.598,0,50.880,0,51.984,0,147.9,28:17.032,2025-11-11 10:33:15.407,0:43.598,0:50.880,0:51.984,,,Am,,Toyota Gazoo Racing,GF,43.598,50.88,51.984,17.833,17.833,25.765,43.598,28.897,1:12.495,21.983,1:34.478,32.707,2:07.185,19.277,2:26.462,10,1547.029,1747578697.029,,,,,,,,,,146.462,1747578550.5670002,11,-7.5660882800608835,0.020695281582952817,-0.09348858447488585,79.35651750380518,3.3016742770167427,6355.30898021309,6.657269406392694,6.7551522070015215,144.43266362252663,1,0 days 00:02:25.882000,0.58
55,1,12,0 days 00:02:26.922000,0,,43.794,0,50.930,0,52.198,0,147.5,30:43.954,2025-11-11 10:35:42.329,0:43.794,0:50.930,0:52.198,,,Am,,Toyota Gazoo Racing,GF,43.794,50.93,52.198,17.703,17.703,26.091,43.794,28.884,1:12.678,22.046,1:34.724,32.659,2:07.383,19.539,2:26.922,11,1693.951,1747578843.951,1747578842.0,2025-05-18 14:34:02,30.18,39.0,60.76,1013.4,3.6,259.0,0.0,146.922,1747578697.029,12,-7.541746987951808,0.01435933734939759,-0.09498734939759036,79.39563554216868,3.31355421686747,6318.464661654135,7.2552560240963855,7.356006024096386,143.97215037593983,1,0 days 00:02:25.882000,1.04
55,1,13,0 days 00:02:27.061000,0,,44.339,0,50.649,0,52.073,0,147.3,33:11.015,2025-11-11 10:38:09.390,0:44.339,0:50.649,0:52.073,,,Am,,Toyota Gazoo Racing,GF,44.339,50.649,52.073,18.031,18.031,26.308,44.339,28.630,1:12.969,22.019,1:34.988,32.715,2:07.703,19.358,2:27.061,12,1841.012,1747578991.012,,,,,,,,,,147.061,1747578843.951,13,-7.2026466165413545,0.014657744360902256,-0.09142165413533836,80.15375338345864,3.2863157894736843,6311.942771084337,6.931989473684211,7.040022556390977,143.39918674698794,1,0 days 00:02:25.882000,1.179
55,1,14,0 days 00:02:26.074000,0,,43.622,0,50.416,0,52.036,0,148.3,35:37.089,2025-11-11 10:40:35.464,0:43.622,0:50.416,0:52.036,,,Am,,Toyota Gazoo Racing,GF,43.622,50.416,52.036,17.712,17.712,25.91,43.622,28.385,1:12.007,22.031,1:34.038,32.667,2:06.705,19.369,2:26.074,13,1987.086,1747579137.086,,,,,,,,,,146.074,1747578991.012,14,-6.847824773413898,0.020154078549848947,-0.09212296072507553,81.15966767371602,3.268882175226586,6337.551359516617,7.0293776435045325,7.13386253776435,143.33184290030212,1,0 days 00:02:25.882000,0.192
55,1,15,0 days 00:02:26.252000,0,,43.733,0,50.533,0,51.986,0,148.2,38:03.341,2025-11-11 10:43:01.716,0:43.733,0:50.533,0:51.986,,,Am,,Toyota Gazoo Racing,GF,43.733,50.533,51.986,17.752,17.752,25.981,43.733,28.482,1:12.215,22.051,1:34.266,32.671,2:06.937,19.315,2:26.252,14,2133.338,1747579283.338,,,,,,,,,,146.252,1747579137.086,15,-6.324712643678161,0.016640048396854203,-0.09611796733212342,80.86685117967332,3.295220810647308,6348.350453172206,7.1501981246219,7.252586206896551,144.33986404833837,1,0 days 00:02:25.882000,0.37
55,1,16,0 days 00:02:26.821000,0,,44.174,0,50.524,0,52.123,0,147.6,40:30.162,2025-11-11 10:45:28.537,0:44.174,0:50.524,0:52.123,,,Am,,Toyota Gazoo Racing,FF,44.174,50.524,52.123,17.985,17.985,26.189,44.174,28.554,1:12.728,21.97,1:34.698,32.652,2:07.350,19.471,2:26.821,15,2280.159,1747579430.159,,,,,,,,,,146.821,1747579283.3379998,16,-6.188757575757577,0.01648060606060606,-0.09379393939393939,79.05059090909091,3.290909090909091,6351.47344461305,6.64350606060606,6.7477954545454555,144.1971168437026,1,0 days 00:02:25.882000,0.939
71,1,1,0 days 00:02:36.644000,0,,48.531,0,51.772,0,56.341,0,138.3,2:36.644,2025-11-11 10:07:35.019,0:48.531,0:51.772,0:56.341,,,Am,,Toyota Gazoo Racing,FCY,48.531,51.772,56.341,21.512,21.512,27.019,48.531,29.210,1:17.741,22.562,1:40.303,32.72,2:13.023,23.621,2:36.644,0,6.641,1747577156.641,,,,,,,,,,156.644,1747576999.997,1,-0.4084466132217962,-0.012024514929708378,-0.014804693853839899,15.859604972696642,0.8286859532938307,1413.4223061283765,0.8853854420820262,0.9593348437318463,28.161777519604996,0,0 days 00:02:26.129000,10.515
71,1,2,0 days 00:03:41.663000,0,,1:04.983,0,1:16.843,0,1:19.837,0,97.8,6:18.307,2025-11-11 10:11:16.682,1:04.983,1:16.843,1:19.837,,,Am,,Toyota Gazoo Racing,GF,64.983,76.843,79.837,27.535,27.535,37.448,1:04.983,42.171,1:47.154,34.672,2:21.826,55.38,3:17.206,24.457,3:41.663,1,228.304,1747577378.304,,,,,,,,,,221.663,1747577156.6409998,2,-4.700801832760596,-0.003684707903780068,-0.10044358533791524,71.10126002290951,3.2986827033218784,6073.848137535817,5.402041809851088,5.501497709049255,136.29240687679084,1,0 days 00:02:26.129000,75.534
71,1,3,0 days 00:02:27.915000,0,,43.949,0,51.338,0,52.628,0,146.5,8:46.222,2025-11-11 10:13:44.597,0:43.949,0:51.338,0:52.628,,,Am,,Toyota Gazoo Racing,GF,43.949,51.338,52.628,17.628,17.628,26.321,43.949,29.185,1:13.134,22.153,1:35.287,32.987,2:08.274,19.641,2:27.915,2,376.219,1747577526.219,1747577526.0,2025-05-18 14:12:06,29.68,38.9,62.21,1013.5,6.48,237.0,0.0,147.915,1747577378.3040001,3,-3.3589079314467916,-0.003857114388202471,-0.06130948585093663,25.240011956954962,4.081905141490633,3778.2559760956174,1.8657532881626147,1.94055898764448,95.93823705179284,0,0 days 00:02:26.129000,1.786
71,1,4,0 days 00:02:26.183000,0,,43.424,0,50.629,0,52.130,0,148.2,11:12.405,2025-11-11 10:16:10.780,0:43.424,0:50.629,0:52.130,,,Am,,Toyota Gazoo Racing,GF,43.424,50.629,52.13,17.696,17.696,25.728,43.424,28.606,1:12.030,22.023,1:34.053,32.767,2:06.820,19.363,2:26.183,3,522.402,1747577672.402,,,,,,,,,,146.183,1747577526.2189999,4,-4.419832234871181,0.006044937088076693,-0.10574625524266028,79.62243858597964,3.233073696824446,6346.491754122939,5.947567405632115,6.048177052127022,142.48736131934035,1,0 days 00:02:26.129000,0.054
71,1,5,0 days 00:02:26.419000,0,,43.347,2,50.708,0,52.364,0,148.0,13:38.824,2025-11-11 10:18:37.199,0:43.347,0:50.708,0:52.364,,,Am,,Toyota Gazoo Racing,GF,43.347,50.708,52.364,17.562,17.562,25.785,43.347,28.701,1:12.048,22.007,1:34.055,32.867,2:06.922,19.497,2:26.419,4,668.821,1747577818.821,,,,,,,,,,146.419,1747577672.4020002,5,-4.063246831623416,0.006530778515389258,-0.11587326493663247,79.60898008449006,3.292094146047073,6365.131221719457,6.062836451418226,6.16114815932408,144.43328808446455,1,0 days 00:02:26.129000,0.29
71,1,6,0 days 00:02:26.832000,0,,43.831,0,50.848,0,52.153,0,147.6,16:05.656,2025-11-11 10:21:04.031,0:43.831,0:50.848,0:52.153,,,Am,,Toyota Gazoo Racing,GF,43.831,50.848,52.153,17.973,17.973,25.858,43.831,28.602,1:12.433,22.246,1:34.679,32.892,2:07.571,19.261,2:26.832,5,815.653,1747577965.653,1747577965.0,2025-05-18 14:19:25,29.88,37.9,61.8,1013.5,1.44,231.0,0.0,146.832,1747577818.821,6,-4.422442748091603,0.008955725190839694,-0.10937954198473283,79.48224427480916,3.2851908396946565,6313.048929663609,6.393097709923664,6.499993893129771,143.31368501529053,1,0 days 00:02:26.129000,0.703
71,1,7,0 days 00:02:27.564000,0,,43.586,0,51.866,0,52.112,0,146.8,18:33.220,2025-11-11 10:23:31.595,0:43.586,0:51.866,0:52.112,,,Am,,Toyota Gazoo Racing,GF,43.586,51.866,52.112,17.576,17.576,26.01,43.586,29.687,1:13.273,22.179,1:35.452,32.826,2:08.278,19.286,2:27.564,6,963.217,1747578113.217,,,,,,,,,,147.564,1747577965.653,7,-3.612954613766156,0.006584911331529907,-0.11441208295761948,81.23305380222422,3.311391644123835,6310.824324324324,6.987385031559963,7.109663360384731,143.53331831831832,1,0 days 00:02:26.129000,1.435
71,1,8,0 days 00:02:26.314000,0,,43.498,0,50.809,0,52.007,2,148.1,20:59.534,2025-11-11 10:25:57.909,0:43.498,0:50.809,0:52.007,,,Am,,Toyota Gazoo Racing,GF,43.498,50.809,52.007,17.609,17.609,25.889,43.498,28.681,1:12.179,22.128,1:34.307,32.776,2:07.083,19.231,2:26.314,7,1109.531,1747578259.531,,,,,,,,,,146.314,1747578113.217,8,-4.1448973429951685,0.0035021135265700487,-0.10533393719806763,78.78243961352658,3.257850241545894,6334.676248108926,7.375523852657005,7.492448671497585,142.64142208774584,1,0 days 00:02:26.129000,0.185
71,1,9,0 days 00:02:26.167000,0,,43.374,0,50.617,0,52.176,0,148.2,23:25.701,2025-11-11 10:28:24.076,0:43.374,0:50.617,0:52.176,,,Am,,Toyota Gazoo Racing,GF,43.374,50.617,52.176,17.559,17.559,25.815,43.374,28.536,1:11.910,22.081,1:33.991,32.876,2:06.867,19.3,2:26.167,8,1255.698,1747578405.698,1747578404.0,2025-05-18 14:26:44,30.35,38.2,60.74,1013.4,2.16,297.0,0.0,146.167,1747578259.531,9,-2.496076063990341,0.0085900996076064,-0.11748354965288259,79.08445819498944,3.3096891035315426,6343.862745098039,6.456818593419861,6.568916389978871,144.1277978883861,1,0 days 00:02:26.129000,0.038
71,1,10,0 days 00:02:26.129000,2,,43.437,0,50.553,2,52.139,0,148.3,25:51.830,2025-11-11 10:30:50.205,0:43.437,0:50.553,0:52.139,,,Am,,Toyota Gazoo Racing,GF,43.437,50.553,52.139,17.632,17.632,25.805,43.437,28.508,1:11.945,22.045,1:33.990,32.815,2:06.805,19.324,2:26.129,9,1401.827,1747578551.827,,,,,,,,,,146.129,1747578405.698,10,-4.568617984308992,0.006929993964996983,-0.11944628847314424,79.27707905853953,3.3216656608328305,6328.768882175226,6.52143783946892,6.632118286059143,144.1238821752266,1,0 days 00:02:26.129000,0.0
71,1,11,0 days 00:02:26.240000,0,,43.350,0,50.668,0,52.222,0,148.2,28:18.070,2025-11-11 10:33:16.445,0:43.350,0:50.668,0:52.222,,,Am,,Toyota Gazoo Racing,GF,43.35,50.668,52.222,17.631,17.631,25.719,43.350,28.543,1:11.893,22.125,1:34.018,32.758,2:06.776,19.464,2:26.240,10,1548.067,1747578698.067,,,,,,,,,,146.24,1747578551.827,11,-4.0053435114503815,0.005013435114503817,-0.11438290076335877,79.45224427480916,3.3053435114503817,6323.83993902439,6.466639694656489,6.5755816793893125,143.71719512195122,1,0 days 00:02:26.129000,0.111
71,1,12,0 days 00:02:26.683000,0,,43.701,0,50.682,0,52.300,0,147.7,30:44.753,2025-11-11 10:35:43.128,0:43.701,0:50.682,0:52.300,,,Am,,Toyota Gazoo Racing,GF,43.701,50.682,52.3,17.600,17.600,26.101,43.701,28.605,1:12.306,22.077,1:34.383,32.939,2:07.322,19.361,2:26.683,11,1694.75,1747578844.75,,,,,,,,,,146.683,1747578698.067,12,-2.778451691557452,0.007625419079548918,-0.107698872295032,79.46436147516002,3.3032612008533984,6355.422256097561,6.967128924108504,7.0789530630905215,144.12189024390244,1,0 days 00:02:26.129000,0.554
71,1,13,0 days 00:02:27.355000,0,,43.798,0,51.146,0,52.411,0,147.0,33:12.108,2025-11-11 10:38:10.483,0:43.798,0:51.146,0:52.411,,,Am,,Toyota Gazoo Racing,GF,43.798,51.146,52.411,17.631,17.631,26.167,43.798,28.973,1:12.771,22.173,1:34.944,32.859,2:07.803,19.552,2:27.355,12,1842.105,1747578992.105,,,,,,,,,,147.355,1747578844.75,13,-3.6222860598729967,0.005956456002419112,-0.11364922890837618,80.65998185666767,3.306017538554581,6323.776096822996,7.075207136377381,7.19037345025703,143.71397881996975,1,0 days 00:02:26.129000,1.226
71,1,14,0 days 00:02:28.358000,0,,44.805,0,50.928,0,52.625,0,146.1,35:40.466,2025-11-11 10:40:38.841,0:44.805,0:50.928,0:52.625,,,Am,,Toyota Gazoo Racing,GF,44.805,50.928,52.625,17.870,17.870,26.935,44.805,28.700,1:13.505,22.228,1:35.733,33.033,2:08.766,19.592,2:28.358,13,1990.463,1747579140.463,,,,,,,,,,148.358,1747578992.105,14,-3.8616808252427184,0.0067308859223300975,-0.1035503640776699,80.5942900485437,3.29126213592233,6329.690440060698,7.112657766990291,7.2287166262135925,143.14104704097116,1,0 days 00:02:26.129000,2.229
71,1,15,0 days 00:02:27.013000,0,,43.694,0,50.936,0,52.383,0,147.4,38:07.479,2025-11-11 10:43:05.854,0:43.694,0:50.936,0:52.383,,,Am,,Toyota Gazoo Racing,GF,43.694,50.936,52.383,17.721,17.721,25.973,43.694,28.710,1:12.404,22.226,1:34.630,32.884,2:07.514,19.499,2:27.013,14,2137.476,1747579287.476,,,,,,,,,,147.013,1747579140.463,15,-4.209883894016076,0.00812295325989878,-0.12082762727002085,79.80434653170586,3.2816314379279548,6289.001490312966,6.192889252753796,6.299254242334028,142.01654247391954,1,0 days 00:02:26.129000,0.884
71,1,16,0 days 00:02:29.878000,0,,44.752,0,51.565,0,53.561,0,144.6,40:37.357,2025-11-11 10:45:35.732,0:44.752,0:51.565,0:53.561,,,Am,,Toyota Gazoo Racing,FF,44.752,51.565,53.561,17.787,17.787,26.965,44.752,29.277,1:14.029,22.288,1:36.317,33.786,2:10.103,19.775,2:29.878,15,2287.354,1747579437.354,,,,,,,,,,149.878,1747579287.476,16,-2.971686203787196,0.0077929065223925455,-0.11778929966937181,79.6129095281034,3.2960625187856927,6333.246246246246,6.1278058310790495,6.234831680192365,143.37117117117117,1,0 days 00:02:26.129000,3.749
72,1,1,0 days 00:02:32.210000,0,,47.066,0,50.922,0,54.222,0,142.4,2:32.210,2025-11-11 10:07:30.585,0:47.066,0:50.922,0:54.222,,,Am,,Toyota Gazoo Racing,FCY,47.066,50.922,54.222,20.222,20.222,26.844,47.066,28.410,1:15.476,22.512,1:37.988,32.932,2:10.920,21.29,2:32.210,0,2.207,1747577152.207,,,,,,,,,,152.21,1747576999.997,1,0.49308988764044953,-0.009609101123595505,-0.009228651685393257,19.33917359550562,0.4976966292134831,1769.2907303370787,2.6118494382022472,2.668006179775281,27.191219101123597,0,0 days 00:02:25.338000,6.872
72,1,2,0 days 00:03:43.826000,0,,1:04.093,0,1:17.363,0,1:22.370,0,96.8,6:16.036,2025-11-11 10:11:14.411,1:04.093,1:17.363,1:22.370,,,Am,,Toyota Gazoo Racing,GF,64.093,77.363,82.37,26.912,26.912,37.181,1:04.093,42.849,1:46.942,34.514,2:21.456,57.25,3:18.706,25.12,3:43.826,1,226.033,1747577376.033,,,,,,,,,,223.826,1747577152.207,2,-5.794666666666667,0.003647826086956522,-0.1098513043478261,73.22113913043479,3.050724637681159,6411.098550724638,7.004710144927536,7.128194202898551,139.1046376811594,1,0 days 00:02:25.338000,78.488
72,1,3,0 days 00:02:26.563000,0,,43.652,0,50.794,0,52.117,0,147.8,8:42.599,2025-11-11 10:13:40.974,0:43.652,0:50.794,0:52.117,,,Am,,Toyota Gazoo Racing,GF,43.652,50.794,52.117,17.643,17.643,26.009,43.652,28.769,1:12.421,22.025,1:34.446,32.67,2:07.116,19.447,2:26.563,2,372.596,1747577522.596,,,,,,,,,,146.563,1747577376.033,3,-3.9081789515175407,-0.005059124950729208,-0.06658336618052818,26.31317698068585,1.6413086322428065,5905.8078817733995,1.6115106424911314,1.6693575088687425,94.99303448275863,0,0 days 00:02:25.338000,1.225
72,1,4,0 days 00:02:25.980000,0,,43.580,0,50.510,0,51.890,0,148.4,11:08.579,2025-11-11 10:16:06.954,0:43.580,0:50.510,0:51.890,,,Am,,Toyota Gazoo Racing,GF,43.58,50.51,51.89,17.737,17.737,25.843,43.580,28.520,1:12.100,21.99,1:34.090,32.51,2:06.600,19.38,2:25.980,3,518.576,1747577668.576,,,,,,,,,,145.98,1747577522.596,4,-5.93800181104739,0.0054630244491397535,-0.11319348022939933,78.93662239661938,3.233625113190462,6427.363499245852,6.9512616963477205,7.069681557500754,143.86909502262444,1,0 days 00:02:25.338000,0.642
72,1,5,0 days 00:02:25.855000,0,,43.783,0,50.370,0,51.702,3,148.6,13:34.434,2025-11-11 10:18:32.809,0:43.783,0:50.370,0:51.702,,,Am,,Toyota Gazoo Racing,GF,43.783,50.37,51.702,17.593,17.593,26.19,43.783,28.456,1:12.239,21.914,1:34.153,32.449,2:06.602,19.253,2:25.855,4,664.431,1747577814.431,,,,,,,,,,145.855,1747577668.576,5,-7.2432718475960085,0.00580435439975809,-0.1178932567281524,78.38512549138193,3.2500755972180224,6422.557575757576,6.688117629271242,6.807558209857878,144.16024242424243,1,0 days 00:02:25.338000,0.517
72,1,6,0 days 00:02:25.478000,0,,43.441,0,50.210,0,51.827,0,148.9,15:59.912,2025-11-11 10:20:58.287,0:43.441,0:50.210,0:51.827,,,Am,,Toyota Gazoo Racing,GF,43.441,50.21,51.827,17.704,17.704,25.737,43.441,28.338,1:11.779,21.872,1:33.651,32.583,2:06.234,19.244,2:25.478,5,809.909,1747577959.909,,,,,,,,,,145.478,1747577814.431,6,-7.158239757207891,0.010046130500758726,-0.12221638846737481,79.66786949924128,3.258573596358118,6400.869499241275,7.471233687405159,7.600012139605463,144.20960546282245,1,0 days 00:02:25.338000,0.14
72,1,7,0 days 00:02:25.338000,2,,43.291,2,50.199,2,51.848,0,149.1,18:25.250,2025-11-11 10:23:23.625,0:43.291,0:50.199,0:51.848,,,Am,,Toyota Gazoo Racing,GF,43.291,50.199,51.848,17.490,17.490,25.801,43.291,28.298,1:11.589,21.901,1:33.490,32.583,2:06.073,19.265,2:25.338,6,955.247,1747578105.247,,,,,,,,,,145.338,1747577959.909,7,-7.974442379182156,0.006749380421313508,-0.1173231102850062,78.75901177199505,3.2434944237918217,6416.386046511628,7.252848513011152,7.389606567534077,143.95604651162793,1,0 days 00:02:25.338000,0.0
72,1,8,0 days 00:02:26.492000,0,,43.365,0,51.091,0,52.036,0,147.9,20:51.742,2025-11-11 10:25:50.117,0:43.365,0:51.091,0:52.036,,,Am,,Toyota Gazoo Racing,GF,43.365,51.091,52.036,17.486,17.486,25.879,43.365,28.575,1:11.940,22.516,1:34.456,32.759,2:07.215,19.277,2:26.492,7,1101.739,1747578251.739,,,,,,,,,,146.492,1747578105.247,8,-7.542388331814038,0.007711030082041932,-0.1224181099969614,79.5837161956852,3.267395928289274,6421.48632218845,7.028930416286842,7.1665967790945,144.87749240121582,1,0 days 00:02:25.338000,1.154
72,1,9,0 days 00:02:26.046000,0,,43.473,0,50.665,0,51.908,0,148.4,23:17.788,2025-11-11 10:28:16.163,0:43.473,0:50.665,0:51.908,,,Am,,Toyota Gazoo Racing,GF,43.473,50.665,51.908,17.570,17.570,25.903,43.473,28.557,1:12.030,22.108,1:34.138,32.624,2:06.762,19.284,2:26.046,8,1247.785,1747578397.785,,,,,,,,,,146.046,1747578251.739,9,-6.421740448756823,0.0068405093996361434,-0.11368556701030928,78.71165554881746,3.191328077622802,6446.140909090909,7.436397816858703,7.578600667070953,143.53283333333334,1,0 days 00:02:25.338000,0.708
