vehicle_number,driver_number,lap_number,lap_time,lap_improvement,crossing_finish_line_in_pit,s1,s1_improvement,s2,s2_improvement,s3,s3_improvement,kph,elapsed,hour,s1_large,s2_large,s3_large,top_speed,driver_name,pit_time,class,group,team,manufacturer,flag_at_fl,s1_seconds,s2_seconds,s3_seconds,im1a_time,im1a_elapsed,im1_time,im1_elapsed,im2a_time,im2a_elapsed,im2_time,im2_elapsed,im3a_time,im3a_elapsed,fl_time,fl_elapsed,unnamed: 41,tyre_age,elapsed_seconds,TIME_UTC_SECOND,TIME_UTC_SECONDS,TIME_UTC_STR,AIR_TEMP,TRACK_TEMP,HUMIDITY,PRESSURE,WIND_SPEED,WIND_DIRECTION,RAIN,Unnamed: 9,lap_time_seconds,START_UTC_SECONDS,lap,Laptrigger_lapdist_dls,Steering_Angle,VBOX_Lat_Min,VBOX_Long_Minutes,accx_can,accy_can,aps,gear,nmot,pbrake_f,pbrake_r,speed,incident,best_lap_time,loss_per_lap
89,1,7,0 days 00:01:41.610000,0,,34.577,0,34.048,0,32.985,0,139.1,12:02.958,2025-11-10 09:01:25.274,0:34.577,0:34.048,0:32.985,211.4,Livio Galanti,,Am,Legends,Eagles Canyon Racing Powered by Fast Track,Toyota Gazoo Racing,GF,34.577,34.048,32.985,24.385,24.385,10.192,34.577,19.214,53.791,14.834,1:08.625,12.996,1:21.621,19.989,1:41.610,,6,619.519,1760792413.519,,,,,,,,,,,101.61,1760792311.9090002,7,2008.844017094017,-8.074744027303755,39.7939168243278,-86.23575701078865,0.0028784129692832777,-0.22849530716723548,76.15901877133105,3.0938566552901023,6279.057692307692,7.4794880546075095,7.6018003412969275,138.3967590618337,1,0 days 00:01:41.322000,0.288
89,1,8,0 days 00:01:42.085000,0,,34.512,0,34.046,0,33.527,0,138.4,13:45.043,2025-11-10 09:03:07.359,0:34.512,0:34.046,0:33.527,210.1,Livio Galanti,,Am,Legends,Eagles Canyon Racing Powered by Fast Track,Toyota Gazoo Racing,GF,34.512,34.046,33.527,24.24,24.24,10.272,34.512,19.243,53.755,14.803,1:08.558,13.274,1:21.832,20.253,1:42.085,,7,721.604,1760792515.604,,,,,,,,,,,102.08500000000001,1760792413.519,8,2045.2564655172414,-6.084294320137693,39.793846220650074,-86.23571403096342,0.003679862306368331,-0.22572547332185888,71.89552065404474,2.976764199655766,6363.112068965517,6.643758605851979,6.764606282271945,136.47299568965516,1,0 days 00:01:41.322000,0.763
89,1,9,0 days 00:01:41.602000,0,,34.532,0,34.098,0,32.972,0,139.1,15:26.645,2025-11-10 09:04:48.961,0:34.532,0:34.098,0:32.972,211.4,Livio Galanti,,Am,Legends,Eagles Canyon Racing Powered by Fast Track,Toyota Gazoo Racing,GF,34.532,34.098,32.972,24.3,24.3,10.232,34.532,19.327,53.859,14.771,1:08.630,13.036,1:21.666,19.936,1:41.602,,8,823.206,1760792617.206,,,,,,,,,,,101.602,1760792515.604,9,2002.7367303609342,-6.677210884353742,39.79389295610441,-86.23576495112205,0.003423044217687074,-0.2321781462585034,74.07343962585034,3.066326530612245,6292.420382165605,6.323611819727891,6.438548044217687,137.97382165605094,1,0 days 00:01:41.322000,0.28
89,1,10,0 days 00:01:41.428000,0,,34.591,0,34.006,0,32.831,0,139.3,17:08.073,2025-11-10 09:06:30.389,0:34.591,0:34.006,0:32.831,211.4,Livio Galanti,,Am,Legends,Eagles Canyon Racing Powered by Fast Track,Toyota Gazoo Racing,GF,34.591,34.006,32.831,24.214,24.214,10.377,34.591,19.257,53.848,14.749,1:08.597,12.954,1:21.551,19.877,1:41.428,,9,924.634,1760792718.634,,,,,,,,,,,101.428,1760792617.206,10,2009.7855626326964,-6.543184713375797,39.793884761672615,-86.2357843322106,0.005670488322717622,-0.22669511677282375,73.91688322717623,3.0577494692144374,6287.887473460722,6.603174097664544,6.731059447983015,137.33859574468084,1,0 days 00:01:41.322000,0.106
89,1,11,0 days 00:01:41.586000,0,,34.587,0,34.037,0,32.962,0,139.1,18:49.659,2025-11-10 09:08:11.975,0:34.587,0:34.037,0:32.962,212.2,Livio Galanti,,Am,Legends,Eagles Canyon Racing Powered by Fast Track,Toyota Gazoo Racing,FCY,34.587,34.037,32.962,24.05,24.05,10.537,34.587,19.206,53.793,14.831,1:08.624,13.052,1:21.676,19.91,1:41.586,,10,1026.22,1760792820.22,,,,,,,,,,,101.586,1760792718.634,11,2002.4755838641188,-7.08927659574468,39.793882749841565,-86.2357680949759,0.0026391489361702125,-0.22812851063829787,74.64568936170213,3.0693617021276594,6302.619957537155,6.420482978723404,6.545419148936171,137.8959574468085,1,0 days 00:01:41.322000,0.264
89,1,12,0 days 00:02:09.071000,0,,40.435,0,40.416,0,48.220,0,109.5,20:58.730,2025-11-10 09:10:21.046,0:40.435,0:40.416,0:48.220,204.2,Livio Galanti,,Am,Legends,Eagles Canyon Racing Powered by Fast Track,Toyota Gazoo Racing,FCY,40.435,40.416,48.22,27.481,27.481,12.954,40.435,24.441,1:04.876,15.975,1:20.851,18.432,1:39.283,29.788,2:09.071,,11,1155.291,1760792949.291,,,,,,,,,,,129.071,1760792820.2199998,12,1998.8494623655913,-6.248303993130099,39.793960682667084,-86.23577701016627,0.0020107342206955774,-0.2260279089738085,75.31387720051524,3.075568913696866,6309.552688172043,6.2046178617432375,6.333237440961787,138.42255364806869,1,0 days 00:01:41.322000,27.749
89,1,13,0 days 00:02:33.919000,0,,56.027,0,49.279,0,48.613,0,91.8,23:32.649,2025-11-10 09:12:54.965,0:56.027,0:49.279,0:48.613,139.2,Livio Galanti,,Am,Legends,Eagles Canyon Racing Powered by Fast Track,Toyota Gazoo Racing,FCY,56.027,49.279,48.613,44.701,44.701,11.326,56.027,32.506,1:28.533,16.773,1:45.306,20.072,2:05.378,28.541,2:33.919,,12,1309.21,1760793103.21,,,,,,,,,,,153.91899999999998,1760792949.2910001,13,1997.0849256900212,-7.6199745006374835,39.793909446563916,-86.23574413100152,0.0033561410964725873,-0.22722609434764132,74.93102847428814,3.0752231194220143,6287.554140127389,6.680076498087548,6.805686357841054,137.91940552016985,1,0 days 00:01:41.322000,52.597
89,1,14,0 days 00:02:26.281000,0,,54.415,0,45.577,0,46.289,0,96.6,25:58.930,2025-11-10 09:15:21.246,0:54.415,0:45.577,0:46.289,152.1,Livio Galanti,,Am,Legends,Eagles Canyon Racing Powered by Fast Track,Toyota Gazoo Racing,FCY,54.415,45.577,46.289,42.893,42.893,11.522,54.415,29.298,1:23.713,16.279,1:39.992,18.094,1:58.086,28.195,2:26.281,,13,1455.491,1760793249.491,,,,,,,,,,,146.281,1760793103.21,14,2109.4916387959865,-5.1700871898055,39.793696923514965,-86.2358630798872,-0.03394634473507713,-0.12657981220657277,34.20843729040912,2.9631120053655264,5029.274247491639,3.225870221327968,3.3453403755868547,109.13425210084033,0,0 days 00:01:41.322000,44.959
89,1,15,0 days 00:02:10.616000,0,,48.435,0,40.18,0,42.001,0,108.2,28:09.546,2025-11-10 09:17:31.862,0:48.435,0:40.180,0:42.001,150.0,Livio Galanti,,Am,Legends,Eagles Canyon Racing Powered by Fast Track,Toyota Gazoo Racing,GF,48.435,40.18,42.001,37.751,37.751,10.684,48.435,24.248,1:12.683,15.932,1:28.615,18.782,1:47.397,23.219,2:10.616,,14,1586.107,1760793380.107,,,,,,,,,,,130.61599999999999,1760793249.4910002,15,1903.9858956276446,-3.9141525423728813,39.7940160654359,-86.23609700176002,-0.013870621468926553,-0.10442062146892656,20.4269406779661,2.603107344632768,4568.992947813822,1.3161751412429379,1.3555550847457627,91.35509167842031,0,0 days 00:01:41.322000,29.294
89,1,16,0 days 00:01:43.780000,0,,35.410,0,35.016,0,33.354,0,136.2,29:53.326,2025-11-10 09:19:15.642,0:35.410,0:35.016,0:33.354,211.4,Livio Galanti,,Am,Legends,Eagles Canyon Racing Powered by Fast Track,Toyota Gazoo Racing,GF,35.41,35.016,33.354,24.988,24.988,10.422,35.410,19.556,54.966,15.46,1:10.426,13.031,1:23.457,20.323,1:43.780,,15,1689.887,1760793483.887,,,,,,,,,,,103.78,1760793380.107,16,1921.0311111111112,-4.805032563647129,39.79402912855854,-86.23612068135616,-0.015141207815275311,-0.1111474245115453,30.813105387803432,2.9641799881586737,4477.635555555556,2.6844227353463586,2.745007400828893,96.43800295857989,0,0 days 00:01:41.322000,2.458
89,1,17,0 days 00:01:42.117000,0,,34.789,0,34.197,0,33.131,0,138.4,31:35.443,2025-11-10 09:20:57.759,0:34.789,0:34.197,0:33.131,213.0,Livio Galanti,,Am,Legends,Eagles Canyon Racing Powered by Fast Track,Toyota Gazoo Racing,GF,34.789,34.197,33.131,24.498,24.498,10.291,34.789,19.301,54.090,14.896,1:08.986,13.299,1:22.285,19.832,1:42.117,,16,1792.004,1760793586.004,,,,,,,,,,,102.11699999999999,1760793483.8869998,17,1914.3399339933994,-6.436525759577279,39.793851931784864,-86.23594847947477,0.010643328929986791,-0.14220772787318361,45.97234147952444,2.5891677675033025,5447.681518151815,3.3908206737120214,3.476578599735799,107.83729372937294,0,0 days 00:01:41.322000,0.795
89,1,18,0 days 00:01:41.322000,2,,34.617,0,33.91,2,32.795,0,139.5,33:16.765,2025-11-10 09:22:39.081,0:34.617,0:33.910,0:32.795,214.3,Livio Galanti,,Am,Legends,Eagles Canyon Racing Powered by Fast Track,Toyota Gazoo Racing,GF,34.617,33.91,32.795,24.363,24.363,10.254,34.617,19.111,53.728,14.799,1:08.527,12.965,1:21.492,19.83,1:41.322,,17,1893.326,1760793687.326,,,,,,,,,,,101.322,1760793586.004,18,1990.5483193277312,-8.655075503355706,39.79394079374787,-86.23576500271791,-0.002305788590604027,-0.22957927852348994,75.26767617449666,2.9484060402684564,6335.701680672269,7.44758389261745,7.569517617449664,135.52502100840337,1,0 days 00:01:41.322000,0.0
89,1,19,0 days 00:01:42.379000,0,,34.438,0,34.363,0,33.578,0,138.0,34:59.144,2025-11-10 09:24:21.460,0:34.438,0:34.363,0:33.578,215.1,Livio Galanti,,Am,Legends,Eagles Canyon Racing Powered by Fast Track,Toyota Gazoo Racing,GF,34.438,34.363,33.578,24.08,24.08,10.358,34.438,19.429,53.867,14.934,1:08.801,13.529,1:22.330,20.049,1:42.379,,18,1995.705,1760793789.705,,,,,,,,,,,102.37899999999999,1760793687.326,19,1992.991507430998,-8.104113655640374,39.793906696374584,-86.23574338917817,-0.0018888888888888883,-0.2234868532654792,75.03393553859202,3.0419847328244276,6293.343949044586,8.342847752332485,8.458568702290076,137.2415286624204,1,0 days 00:01:41.322000,1.057
89,1,20,0 days 00:01:41.688000,0,,34.761,0,34.041,0,32.886,0,139.0,36:40.832,2025-11-10 09:26:03.148,0:34.761,0:34.041,0:32.886,214.3,Livio Galanti,,Am,Legends,Eagles Canyon Racing Powered by Fast Track,Toyota Gazoo Racing,GF,34.761,34.041,32.886,24.338,24.338,10.423,34.761,19.155,53.916,14.886,1:08.802,12.979,1:21.781,19.907,1:41.688,,19,2097.393,1760793891.393,,,,,,,,,,,101.688,1760793789.705,20,2006.7936170212765,-9.518395219803672,39.793905019658375,-86.2357348654955,0.003740076824583866,-0.2305228339735382,75.7275928297055,3.0776781903542467,6312.54255319149,7.026175842936407,7.139005548442167,138.44425213675214,1,0 days 00:01:41.322000,0.366
89,1,21,0 days 00:01:42.334000,0,,34.798,0,34.223,0,33.313,0,138.1,38:23.166,2025-11-10 09:27:45.482,0:34.798,0:34.223,0:33.313,214.3,Livio Galanti,,Am,Legends,Eagles Canyon Racing Powered by Fast Track,Toyota Gazoo Racing,GF,34.798,34.223,33.313,24.251,24.251,10.547,34.798,19.159,53.957,15.064,1:09.021,13.141,1:22.162,20.172,1:42.334,,20,2199.727,1760793993.727,,,,,,,,,,,102.334,1760793891.393,21,2021.2250530785564,-6.105690021231422,39.79382896828297,-86.23569962487352,0.011481528662420382,-0.22612696390658174,76.37752866242037,3.037791932059448,6309.144373673036,7.624246284501061,7.748819532908706,136.83514830508474,1,0 days 00:01:41.322000,1.012
89,1,22,0 days 00:01:41.376000,0,,34.602,0,34.004,0,32.770,0,139.4,40:04.542,2025-11-10 09:29:26.858,0:34.602,0:34.004,0:32.770,213.0,Livio Galanti,,Am,Legends,Eagles Canyon Racing Powered by Fast Track,Toyota Gazoo Racing,GF,34.602,34.004,32.77,24.264,24.264,10.338,34.602,19.197,53.799,14.807,1:08.606,12.926,1:21.532,19.844,1:41.376,,21,2301.103,1760794095.103,,,,,,,,,,,101.376,1760793993.727,22,1991.9830508474577,-8.721698513800426,39.79392761748814,-86.2357397674755,0.003276857749469215,-0.22911380042462845,75.31789384288749,3.073036093418259,6288.953389830508,7.629401273885351,7.763348195329088,137.86261146496815,1,0 days 00:01:41.322000,0.054
89,1,23,0 days 00:01:41.400000,0,,34.451,0,34.178,0,32.771,0,139.4,41:45.942,2025-11-10 09:31:08.258,0:34.451,0:34.178,0:32.771,213.0,Livio Galanti,,Am,Legends,Eagles Canyon Racing Powered by Fast Track,Toyota Gazoo Racing,GF,34.451,34.178,32.771,24.115,24.115,10.336,34.451,19.281,53.732,14.897,1:08.629,12.916,1:21.545,19.855,1:41.400,,22,2402.503,1760794196.503,,,,,,,,,,,101.4,1760794095.103,23,2011.1571125265393,-4.402845010615712,39.793890410016296,-86.2357126547779,0.011665817409766454,-0.22495626326963908,75.02384713375797,3.007643312101911,6325.609341825902,7.729248407643312,7.869520169851381,136.56521276595745,1,0 days 00:01:41.322000,0.078
89,1,24,0 days 00:01:41.632000,0,,34.566,0,34.178,0,32.888,0,139.0,43:27.574,2025-11-10 09:32:49.890,0:34.566,0:34.178,0:32.888,212.2,Livio Galanti,,Am,Legends,Eagles Canyon Racing Powered by Fast Track,Toyota Gazoo Racing,GF,34.566,34.178,32.888,24.197,24.197,10.369,34.566,19.163,53.729,15.015,1:08.744,13.028,1:21.772,19.86,1:41.632,,23,2504.135,1760794298.135,,,,,,,,,,,101.632,1760794196.503,24,1998.223404255319,-7.653554704129417,39.793919991614615,-86.23573840105975,0.0025959982971477218,-0.2312869306087697,75.1237803320562,3.072371221796509,6331.123404255319,7.174423158790975,7.299604086845466,138.45742553191488,1,0 days 00:01:41.322000,0.31
89,1,25,0 days 00:01:43.406000,0,,35.959,0,34.499,0,32.948,0,136.7,45:10.980,2025-11-10 09:34:33.296,0:35.959,0:34.499,0:32.948,212.2,Livio Galanti,,Am,Legends,Eagles Canyon Racing Powered by Fast Track,Toyota Gazoo Racing,GF,35.959,34.499,32.948,24.755,24.755,11.204,35.959,19.53,55.489,14.969,1:10.458,13.073,1:23.531,19.875,1:43.406,,24,2607.541,1760794401.541,,,,,,,,,,,103.406,1760794298.135,25,1991.7213822894169,-4.7475140510159966,39.79396984497809,-86.2357973988521,0.001254215304798962,-0.22916385646346737,74.16825767401643,3.0925205361003028,6295.358531317494,7.922829658452227,8.06905317769131,138.2822125813449,1,0 days 00:01:41.322000,2.084
89,1,26,0 days 00:01:42.365000,0,,34.524,0,34.931,0,32.910,0,138.0,46:53.345,2025-11-10 09:36:15.661,0:34.524,0:34.931,0:32.910,214.3,Livio Galanti,,Am,Legends,Eagles Canyon Racing Powered by Fast Track,Toyota Gazoo Racing,FF,34.524,34.931,32.91,24.222,24.222,10.302,34.524,19.664,54.188,15.267,1:09.455,13.081,1:22.536,19.829,1:42.365,,25,2709.906,1760794503.906,,,,,,,,,,,102.36500000000001,1760794401.541,26,1994.637526652452,-5.7164395229982965,39.793908293040076,-86.23572159138408,0.00218824531516184,-0.23091609880749575,73.4471933560477,3.0643100511073254,6291.46908315565,6.749307921635435,6.892725724020443,137.73420042643923,1,0 days 00:01:41.322000,1.043
93,1,1,0 days 00:01:50.726000,0,,41.160,0,35.9,0,33.666,0,127.6,1:50.726,2025-11-10 08:51:13.042,0:41.160,0:35.900,0:33.666,200.0,Patrick Brunson,,Am,,Eagles Canyon Racing Powered by Fast Track,Toyota Gazoo Racing,GF,41.16,35.9,33.666,30.179,30.179,10.981,41.160,20.215,1:01.375,15.685,1:17.060,13.583,1:30.643,20.083,1:50.726,,0,7.287,1760791801.287,,,,,,,,,,,110.726,1760791690.5609999,1,2852.5732217573222,-6.976521496370743,39.79406155427031,-86.23628308984702,0.2729718034617532,-0.13867727526521498,48.452878280290335,1.8944723618090453,5135.821478382148,4.985854271356785,5.062949469570073,90.03362622036262,1,0 days 00:01:42.091000,8.635
93,1,2,0 days 00:01:44.560000,0,,35.478,0,35.243,0,33.839,0,135.1,3:35.286,2025-11-10 08:52:57.602,0:35.478,0:35.243,0:33.839,213.0,Patrick Brunson,,Am,,Eagles Canyon Racing Powered by Fast Track,Toyota Gazoo Racing,GF,35.478,35.243,33.839,24.704,24.704,10.774,35.478,19.778,55.256,15.465,1:10.721,13.364,1:24.085,20.475,1:44.560,,1,111.847,1760791905.847,,,,,,,,,,,104.56,1760791801.287,2,1963.7900466562985,-7.267838258164853,39.794089629082805,-86.23585208400412,0.2692945567651633,-0.14735676516329704,41.683881804043544,1.9082426127527217,5928.401244167962,3.8099533437013995,3.8856220839813376,101.78769828926904,1,0 days 00:01:42.091000,2.469
93,1,3,0 days 00:01:43.669000,0,,36.026,0,34.566,0,33.077,0,136.3,5:18.955,2025-11-10 08:54:41.271,0:36.026,0:34.566,0:33.077,209.3,Patrick Brunson,,Am,,Eagles Canyon Racing Powered by Fast Track,Toyota Gazoo Racing,GF,36.026,34.566,33.077,25.271,25.271,10.755,36.026,19.359,55.385,15.207,1:10.592,13.174,1:23.766,19.903,1:43.669,,2,215.516,1760792009.516,,,,,,,,,,,103.669,1760791905.8470001,3,1962.4532803180914,-9.050099482690012,39.79401944483413,-86.23581167601324,0.28179625945085557,-0.21839912455232788,72.7075288499801,2.8865897333863906,6088.638170974155,5.6988698766414645,5.76642061281337,129.24423459244534,1,0 days 00:01:42.091000,1.578
93,1,4,0 days 00:01:42.799000,0,,34.983,0,34.513,0,33.303,0,137.5,7:01.754,2025-11-10 08:56:24.070,0:34.983,0:34.513,0:33.303,214.3,Patrick Brunson,,Am,,Eagles Canyon Racing Powered by Fast Track,Toyota Gazoo Racing,GF,34.983,34.513,33.303,24.5,24.5,10.483,34.983,19.613,54.596,14.9,1:09.496,13.171,1:22.667,20.132,1:42.799,,3,318.315,1760792112.315,,,,,,,,,,,102.799,1760792009.516,4,2006.97510373444,-9.855721393034825,39.79388366212102,-86.23576475178227,0.26884701492537316,-0.23731592039800992,71.89788142620232,3.009535655058043,6162.902489626556,7.516449004975124,7.593109452736319,134.5142531120332,1,0 days 00:01:42.091000,0.708
